
            P L A N E   S T R E S S                           



xzy 18/12/29                                                                    


 npoin = 273     nelem = 240     nvfix =  26     ntype =   1
    3      1.2500    3.0000  0.108410E+03  0.366028E+00  0.497438E+01
    4      1.2500    3.2500  0.102591E+03 -0.137964E+01  0.437212E+01

     Element No. =  170
 ===== Gaussian stresses by shape function =====
    1      1.3028    3.0528  0.108085E+03 -0.248413E-01  0.617472E+01
    2      1.3028    3.1972  0.104850E+03 -0.995117E+00  0.586650E+01
    3      1.4472    3.0528  0.107820E+03 -0.905472E+00  0.504266E+01
    4      1.4472    3.1972  0.104586E+03 -0.187578E+01  0.473444E+01
 ===== Nodal stresses by extrapolation =====
    1      1.2500    3.0000  0.109365E+03  0.652633E+00  0.670189E+01
    2      1.2500    3.2500  0.103763E+03 -0.102791E+01  0.616805E+01
    3      1.5000    3.0000  0.108908E+03 -0.872644E+00  0.474112E+01
    4      1.5000    3.2500  0.103305E+03 -0.255328E+01  0.420725E+01
 ===== Nodal stresses by shape function =====
    1      1.2500    3.0000  0.109365E+03  0.652710E+00  0.670190E+01
    2      1.2500    3.2500  0.103763E+03 -0.102802E+01  0.616803E+01
    3      1.5000    3.0000  0.108908E+03 -0.872620E+00  0.474109E+01
    4      1.5000    3.2500  0.103305E+03 -0.255328E+01  0.420721E+01

     Element No. =  171
 ===== Gaussian stresses by shape function =====
    1      1.5528    3.0528  0.108309E+03 -0.125714E+01  0.526234E+01
    2      1.5528    3.1972  0.105270E+03 -0.216882E+01  0.504695E+01
    3      1.6972    3.0528  0.108124E+03 -0.187263E+01  0.419875E+01
    4      1.6972    3.1972  0.105086E+03 -0.278423E+01  0.398338E+01
 ===== Nodal stresses by extrapolation =====
    1      1.5000    3.0000  0.109489E+03 -0.698144E+00  0.573048E+01
    2      1.5000    3.2500  0.104226E+03 -0.227728E+01  0.535741E+01
    3      1.7500    3.0000  0.109169E+03 -0.176427E+01  0.388828E+01
    4      1.7500    3.2500  0.103906E+03 -0.334313E+01  0.351526E+01
 ===== Nodal stresses by shape function =====
    1      1.5000    3.0000  0.109489E+03 -0.698242E+00  0.573047E+01
    2      1.5000    3.2500  0.104226E+03 -0.227722E+01  0.535741E+01
    3      1.7500    3.0000  0.109169E+03 -0.176422E+01  0.388831E+01
    4      1.7500    3.2500  0.103906E+03 -0.334323E+01  0.351523E+01

     Element No. =  172
 ===== Gaussian stresses by shape function =====
    1      1.8028    3.0528  0.108153E+03 -0.215372E+01  0.389273E+01
    2      1.8028    3.1972  0.105400E+03 -0.297949E+01  0.380394E+01
    3      1.9472    3.0528  0.108076E+03 -0.240732E+01  0.292934E+01
    4      1.9472    3.1972  0.105324E+03 -0.323309E+01  0.284050E+01
 ===== Nodal stresses by extrapolation =====
    1      1.7500    3.0000  0.109188E+03 -0.175864E+01  0.427785E+01
    2      1.7500    3.2500  0.104420E+03 -0.318892E+01  0.412409E+01
    3      2.0000    3.0000  0.109056E+03 -0.219789E+01  0.260924E+01
    4      2.0000    3.2500  0.104288E+03 -0.362817E+01  0.245533E+01
 ===== Nodal stresses by shape function =====
    1      1.7500    3.0000  0.109188E+03 -0.175854E+01  0.427789E+01
    2      1.7500    3.2500  0.104420E+03 -0.318884E+01  0.412410E+01
    3      2.0000    3.0000  0.109056E+03 -0.219794E+01  0.260916E+01
    4      2.0000    3.2500  0.104288E+03 -0.362823E+01  0.245537E+01

     Element No. =  173
 ===== Gaussian stresses by shape function =====
    1      2.0528    3.0528  0.107586E+03 -0.259604E+01  0.231391E+01
    2      2.0528    3.1972  0.105205E+03 -0.331046E+01  0.235901E+01
    3      2.1972    3.0528  0.107625E+03 -0.246713E+01  0.148054E+01
    4      2.1972    3.1972  0.105244E+03 -0.318146E+01  0.152563E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    3.0000  0.108444E+03 -0.238171E+01  0.260243E+01
    2      2.0000    3.2500  0.104319E+03 -0.361918E+01  0.268055E+01
    3      2.2500    3.0000  0.108510E+03 -0.215850E+01  0.115900E+01
    4      2.2500    3.2500  0.104386E+03 -0.339569E+01  0.123710E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    3.0000  0.108443E+03 -0.238171E+01  0.260245E+01
    2      2.0000    3.2500  0.104319E+03 -0.361902E+01  0.268057E+01
    3      2.2500    3.0000  0.108510E+03 -0.215854E+01  0.115900E+01
    4      2.2500    3.2500  0.104386E+03 -0.339587E+01  0.123709E+01

     Element No. =  174
 ===== Gaussian stresses by shape function =====
    1      2.3028    3.0528  0.106657E+03 -0.256012E+01  0.783512E+00
    2      2.3028    3.1972  0.104706E+03 -0.314526E+01  0.945862E+00
    3      2.4472    3.0528  0.106796E+03 -0.209602E+01  0.100918E+00
    4      2.4472    3.1972  0.104846E+03 -0.268121E+01  0.263306E+00
 ===== Nodal stresses by extrapolation =====
    1      2.2500    3.0000  0.107320E+03 -0.251582E+01  0.973940E+00
    2      2.2500    3.2500  0.103941E+03 -0.352929E+01  0.125511E+01
    3      2.5000    3.0000  0.107561E+03 -0.171194E+01 -0.208372E+00
    4      2.5000    3.2500  0.104183E+03 -0.272555E+01  0.729159E-01
 ===== Nodal stresses by shape function =====
    1      2.2500    3.0000  0.107320E+03 -0.251575E+01  0.973938E+00
    2      2.2500    3.2500  0.103941E+03 -0.352927E+01  0.125522E+01
    3      2.5000    3.0000  0.107561E+03 -0.171207E+01 -0.208466E+00
    4      2.5000    3.2500  0.104182E+03 -0.272552E+01  0.728302E-01

     Element No. =  175
 ===== Gaussian stresses by shape function =====
    1      0.1972    3.4472  0.955628E+02  0.174292E+01  0.109562E+00
    2      0.1972    3.3028  0.993847E+02  0.288947E+01  0.150116E+00
    3      0.0528    3.4472  0.955976E+02  0.185873E+01  0.144721E+01
    4      0.0528    3.3028  0.994194E+02  0.300528E+01  0.148776E+01
 ===== Nodal stresses by extrapolation =====
    1      0.2500    3.5000  0.941512E+02  0.128086E+01 -0.394896E+00
    2      0.2500    3.2500  0.100771E+03  0.326674E+01 -0.324652E+00
    3     -0.0000    3.5000  0.942114E+02  0.148146E+01  0.192198E+01
    4     -0.0000    3.2500  0.100831E+03  0.346734E+01  0.199222E+01
 ===== Nodal stresses by shape function =====
    1      0.2500    3.5000  0.941512E+02  0.128082E+01 -0.394871E+00
    2      0.2500    3.2500  0.100771E+03  0.326672E+01 -0.324615E+00
    3      0.0000    3.5000  0.942114E+02  0.148151E+01  0.192200E+01
    4      0.0000    3.2500  0.100831E+03  0.346740E+01  0.199225E+01

     Element No. =  176
 ===== Gaussian stresses by shape function =====
    1      0.4472    3.3028  0.996752E+02  0.251822E+01  0.171297E+01
    2      0.3028    3.3028  0.997764E+02  0.285596E+01  0.302945E+01
    3      0.4472    3.4472  0.959136E+02  0.138976E+01  0.159477E+01
    4      0.3028    3.4472  0.960149E+02  0.172754E+01  0.291125E+01
 ===== Nodal stresses by extrapolation =====
    1      0.5000    3.2500  0.101015E+03  0.280765E+01  0.127436E+01
    2      0.2500    3.2500  0.101190E+03  0.339260E+01  0.355458E+01
    3      0.5000    3.5000  0.944997E+02  0.853065E+00  0.106964E+01
    4      0.2500    3.5000  0.946752E+02  0.143815E+01  0.334986E+01
 ===== Nodal stresses by shape function =====
    1      0.5000    3.2500  0.101015E+03  0.280768E+01  0.127429E+01
    2      0.2500    3.2500  0.101190E+03  0.339258E+01  0.355460E+01
    3      0.5000    3.5000  0.944998E+02  0.853144E+00  0.106958E+01
    4      0.2500    3.5000  0.946752E+02  0.143805E+01  0.334988E+01

     Element No. =  177
 ===== Gaussian stresses by shape function =====
    1      0.6972    3.4472  0.966125E+02  0.832764E+00  0.284851E+01
    2      0.6972    3.3028  0.100262E+03  0.192773E+01  0.303275E+01
    3      0.5528    3.4472  0.967704E+02  0.135899E+01  0.412596E+01
    4      0.5528    3.3028  0.100420E+03  0.245404E+01  0.431020E+01
 ===== Nodal stresses by extrapolation =====
    1      0.7500    3.5000  0.952188E+02  0.239373E+00  0.231350E+01
    2      0.7500    3.2500  0.101541E+03  0.213587E+01  0.263260E+01
    3      0.5000    3.5000  0.954922E+02  0.115078E+01  0.452611E+01
    4      0.5000    3.2500  0.101814E+03  0.304751E+01  0.484521E+01
 ===== Nodal stresses by shape function =====
    1      0.7500    3.5000  0.952188E+02  0.239258E+00  0.231351E+01
    2      0.7500    3.2500  0.101541E+03  0.213580E+01  0.263257E+01
    3      0.5000    3.5000  0.954923E+02  0.115088E+01  0.452614E+01
    4      0.5000    3.2500  0.101814E+03  0.304743E+01  0.484518E+01

     Element No. =  178
 ===== Gaussian stresses by shape function =====
    1      0.9472    3.3028  0.101080E+03  0.118474E+01  0.396112E+01
    2      0.8028    3.3028  0.101276E+03  0.183856E+01  0.518524E+01
    3      0.9472    3.4472  0.975820E+02  0.135513E+00  0.373232E+01
    4      0.8028    3.4472  0.977782E+02  0.789246E+00  0.495646E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    3.2500  0.102288E+03  0.132945E+01  0.359681E+01
    2      0.7500    3.2500  0.102628E+03  0.246197E+01  0.571704E+01
    3      1.0000    3.5000  0.962300E+02 -0.487800E+00  0.320050E+01
    4      0.7500    3.5000  0.965698E+02  0.644439E+00  0.532078E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    3.2500  0.102288E+03  0.132952E+01  0.359683E+01
    2      0.7500    3.2500  0.102628E+03  0.246198E+01  0.571710E+01
    3      1.0000    3.5000  0.962301E+02 -0.487877E+00  0.320044E+01
    4      0.7500    3.5000  0.965697E+02  0.644592E+00  0.532074E+01

     Element No. =  179
 ===== Gaussian stresses by shape function =====
    1      1.1972    3.4472  0.987092E+02 -0.604431E+00  0.415249E+01
    2      1.1972    3.3028  0.102019E+03  0.388367E+00  0.439473E+01
    3      1.0528    3.4472  0.989168E+02  0.875854E-01  0.531087E+01
    4      1.0528    3.3028  0.102226E+03  0.108051E+01  0.555310E+01
 ===== Nodal stresses by extrapolation =====
    1      1.2500    3.5000  0.974218E+02 -0.122110E+01  0.363983E+01
    2      1.2500    3.2500  0.103154E+03  0.498399E+00  0.405940E+01
    3      1.0000    3.5000  0.977815E+02 -0.225692E-01  0.564620E+01
    4      1.0000    3.2500  0.103514E+03  0.169730E+01  0.606576E+01
 ===== Nodal stresses by shape function =====
    1      1.2500    3.5000  0.974218E+02 -0.122119E+01  0.363986E+01
    2      1.2500    3.2500  0.103154E+03  0.498535E+00  0.405942E+01
    3      1.0000    3.5000  0.977814E+02 -0.224609E-01  0.564622E+01
    4      1.0000    3.2500  0.103514E+03  0.169727E+01  0.606577E+01

     Element No. =  180
 ===== Gaussian stresses by shape function =====
    1      1.4472    3.3028  0.102941E+03 -0.346161E+00  0.430112E+01
    2      1.3028    3.3028  0.103129E+03  0.281860E+00  0.537997E+01
    3      1.4472    3.4472  0.998584E+02 -0.127081E+01  0.408136E+01
    4      1.3028    3.4472  0.100047E+03 -0.642883E+00  0.516019E+01
 ===== Nodal stresses by extrapolation =====
    1      1.5000    3.2500  0.104000E+03 -0.237599E+00  0.398666E+01
    2      1.2500    3.2500  0.104326E+03  0.850224E+00  0.585532E+01
    3      1.5000    3.5000  0.986612E+02 -0.183909E+01  0.360606E+01
    4      1.2500    3.5000  0.989876E+02 -0.751537E+00  0.547461E+01
 ===== Nodal stresses by shape function =====
    1      1.5000    3.2500  0.104000E+03 -0.237427E+00  0.398671E+01
    2      1.2500    3.2500  0.104326E+03  0.850159E+00  0.585532E+01
    3      1.5000    3.5000  0.986613E+02 -0.183911E+01  0.360603E+01
    4      1.2500    3.5000  0.989876E+02 -0.751465E+00  0.547462E+01

     Element No. =  181
 ===== Gaussian stresses by shape function =====
    1      1.6972    3.4472  0.100891E+03 -0.175531E+01  0.356897E+01
    2      1.6972    3.3028  0.103699E+03 -0.912781E+00  0.373372E+01
    3      1.5528    3.4472  0.101032E+03 -0.128468E+01  0.455204E+01
    4      1.5528    3.3028  0.103841E+03 -0.442032E+00  0.471678E+01
 ===== Nodal stresses by extrapolation =====
    1      1.7500    3.5000  0.998110E+02 -0.223595E+01  0.314884E+01
    2      1.7500    3.2500  0.104676E+03 -0.776715E+00  0.343420E+01
    3      1.5000    3.5000  0.100055E+03 -0.142086E+01  0.485157E+01
    4      1.5000    3.2500  0.104920E+03  0.387186E-01  0.513690E+01
 ===== Nodal stresses by shape function =====
    1      1.7500    3.5000  0.998109E+02 -0.223615E+01  0.314886E+01
    2      1.7500    3.2500  0.104676E+03 -0.776733E+00  0.343422E+01
    3      1.5000    3.5000  0.100055E+03 -0.142084E+01  0.485156E+01
    4      1.5000    3.2500  0.104920E+03  0.386353E-01  0.513690E+01

     Element No. =  182
 ===== Gaussian stresses by shape function =====
    1      1.9472    3.3028  0.104178E+03 -0.123750E+01  0.282243E+01
    2      1.8028    3.3028  0.104253E+03 -0.986969E+00  0.369249E+01
    3      1.9472    3.4472  0.101692E+03 -0.198325E+01  0.273478E+01
    4      1.8028    3.4472  0.101767E+03 -0.173276E+01  0.360483E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    3.2500  0.105060E+03 -0.105623E+01  0.253605E+01
    2      1.7500    3.2500  0.105190E+03 -0.622288E+00  0.404304E+01
    3      2.0000    3.5000  0.100754E+03 -0.234790E+01  0.238424E+01
    4      1.7500    3.5000  0.100885E+03 -0.191405E+01  0.389121E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    3.2500  0.105060E+03 -0.105609E+01  0.253609E+01
    2      1.7500    3.2500  0.105190E+03 -0.622375E+00  0.404308E+01
    3      2.0000    3.5000  0.100754E+03 -0.234782E+01  0.238423E+01
    4      1.7500    3.5000  0.100885E+03 -0.191406E+01  0.389124E+01

     Element No. =  183
 ===== Gaussian stresses by shape function =====
    1      2.1972    3.4472  0.102188E+03 -0.193057E+01  0.174196E+01
    2      2.1972    3.3028  0.104310E+03 -0.129407E+01  0.174554E+01
    3      2.0528    3.4472  0.102191E+03 -0.192023E+01  0.248450E+01
    4      2.0528    3.3028  0.104313E+03 -0.128372E+01  0.248814E+01
 ===== Nodal stresses by extrapolation =====
    1      2.2500    3.5000  0.101411E+03 -0.216734E+01  0.146886E+01
    2      2.2500    3.2500  0.105085E+03 -0.106488E+01  0.147504E+01
    3      2.0000    3.5000  0.101416E+03 -0.214942E+01  0.275496E+01
    4      2.0000    3.2500  0.105091E+03 -0.104696E+01  0.276129E+01
 ===== Nodal stresses by shape function =====
    1      2.2500    3.5000  0.101411E+03 -0.216733E+01  0.146881E+01
    2      2.2500    3.2500  0.105086E+03 -0.106485E+01  0.147507E+01
    3      2.0000    3.5000  0.101416E+03 -0.214935E+01  0.275504E+01
    4      2.0000    3.2500  0.105091E+03 -0.104694E+01  0.276129E+01

     Element No. =  184
 ===== Gaussian stresses by shape function =====
    1      2.4472    3.3028  0.104092E+03 -0.110410E+01  0.692062E+00
    2      2.3028    3.3028  0.104030E+03 -0.131223E+01  0.129807E+01
    3      2.4472    3.4472  0.102361E+03 -0.162347E+01  0.764946E+00
    4      2.3028    3.4472  0.102299E+03 -0.183163E+01  0.137096E+01
 ===== Nodal stresses by extrapolation =====
    1      2.5000    3.2500  0.104749E+03 -0.837831E+00  0.443574E+00
    2      2.2500    3.2500  0.104641E+03 -0.119828E+01  0.149320E+01
    3      2.5000    3.5000  0.101750E+03 -0.173737E+01  0.569807E+00
    4      2.2500    3.5000  0.101642E+03 -0.209795E+01  0.161945E+01
 ===== Nodal stresses by shape function =====
    1      2.5000    3.2500  0.104749E+03 -0.837769E+00  0.443634E+00
    2      2.2500    3.2500  0.104641E+03 -0.119827E+01  0.149321E+01
    3      2.5000    3.5000  0.101750E+03 -0.173737E+01  0.569809E+00
    4      2.2500    3.5000  0.101642E+03 -0.209790E+01  0.161938E+01

     Element No. =  185
 ===== Gaussian stresses by shape function =====
    1      0.0528    3.6972  0.884741E+02  0.401459E+00  0.132237E+01
    2      0.1972    3.6972  0.884479E+02  0.314209E+00 -0.201782E+00
    3      0.0528    3.5528  0.928288E+02  0.170789E+01  0.135294E+01
    4      0.1972    3.5528  0.928026E+02  0.162061E+01 -0.171234E+00
 ===== Nodal stresses by extrapolation =====
    1     -0.0000    3.7500  0.868898E+02 -0.447953E-01  0.186906E+01
    2      0.2500    3.7500  0.868444E+02 -0.195897E+00 -0.770841E+00
    3     -0.0000    3.5000  0.944323E+02  0.221802E+01  0.192201E+01
    4      0.2500    3.5000  0.943870E+02  0.206683E+01 -0.717940E+00
 ===== Nodal stresses by shape function =====
    1      0.0000    3.7500  0.868898E+02 -0.447483E-01  0.186905E+01
    2      0.2500    3.7500  0.868444E+02 -0.195923E+00 -0.770874E+00
    3      0.0000    3.5000  0.944323E+02  0.221802E+01  0.192200E+01
    4      0.2500    3.5000  0.943870E+02  0.206683E+01 -0.717911E+00

     Element No. =  186
 ===== Gaussian stresses by shape function =====
    1      0.3028    3.5528  0.933325E+02  0.166620E+01  0.245165E+01
    2      0.3028    3.6972  0.890957E+02  0.395081E+00  0.236304E+01
    3      0.4472    3.5528  0.932565E+02  0.141287E+01  0.968773E+00
    4      0.4472    3.6972  0.890198E+02  0.141891E+00  0.880173E+00
 ===== Nodal stresses by extrapolation =====
    1      0.2500    3.5000  0.949111E+02  0.222420E+01  0.302686E+01
    2      0.2500    3.7500  0.875728E+02  0.224742E-01  0.287337E+01
    3      0.5000    3.5000  0.947795E+02  0.178534E+01  0.458429E+00
    4      0.5000    3.7500  0.874412E+02 -0.415975E+00  0.304979E+00
 ===== Nodal stresses by shape function =====
    1      0.2500    3.5000  0.949110E+02  0.222406E+01  0.302684E+01
    2      0.2500    3.7500  0.875728E+02  0.225830E-01  0.287335E+01
    3      0.5000    3.5000  0.947794E+02  0.178546E+01  0.458450E+00
    4      0.5000    3.7500  0.874412E+02 -0.416006E+00  0.304932E+00

     Element No. =  187
 ===== Gaussian stresses by shape function =====
    1      0.5528    3.6972  0.902464E+02  0.294891E+00  0.321317E+01
    2      0.6972    3.6972  0.901287E+02 -0.978394E-01  0.180849E+01
    3      0.5528    3.5528  0.942599E+02  0.149884E+01  0.335055E+01
    4      0.6972    3.5528  0.941421E+02  0.110626E+01  0.194585E+01
 ===== Nodal stresses by extrapolation =====
    1      0.5000    3.7500  0.888205E+02 -0.201471E-02  0.367702E+01
    2      0.7500    3.7500  0.886166E+02 -0.682341E+00  0.124406E+01
    3      0.5000    3.5000  0.957720E+02  0.208319E+01  0.391500E+01
    4      0.7500    3.5000  0.955679E+02  0.140332E+01  0.148197E+01
 ===== Nodal stresses by shape function =====
    1      0.5000    3.7500  0.888206E+02 -0.222778E-02  0.367700E+01
    2      0.7500    3.7500  0.886166E+02 -0.682190E+00  0.124402E+01
    3      0.5000    3.5000  0.957720E+02  0.208321E+01  0.391498E+01
    4      0.7500    3.5000  0.955680E+02  0.140326E+01  0.148200E+01

     Element No. =  188
 ===== Gaussian stresses by shape function =====
    1      0.9472    3.5528  0.953628E+02  0.736008E+00  0.265494E+01
    2      0.8028    3.5528  0.955089E+02  0.122321E+01  0.395206E+01
    3      0.9472    3.6972  0.916567E+02 -0.375870E+00  0.248439E+01
    4      0.8028    3.6972  0.918029E+02  0.111450E+00  0.378150E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    3.5000  0.966659E+02  0.964673E+00  0.224258E+01
    2      0.7500    3.5000  0.969189E+02  0.180845E+01  0.448927E+01
    3      1.0000    3.7500  0.902466E+02 -0.961233E+00  0.194719E+01
    4      0.7500    3.7500  0.904999E+02 -0.117093E+00  0.419384E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    3.5000  0.966657E+02  0.964577E+00  0.224255E+01
    2      0.7500    3.5000  0.969190E+02  0.180859E+01  0.448923E+01
    3      1.0000    3.7500  0.902466E+02 -0.961151E+00  0.194714E+01
    4      0.7500    3.7500  0.904998E+02 -0.117188E+00  0.419385E+01

     Element No. =  189
 ===== Gaussian stresses by shape function =====
    1      1.0528    3.6972  0.935983E+02 -0.130005E+00  0.401018E+01
    2      1.1972    3.6972  0.934412E+02 -0.653625E+00  0.284146E+01
    3      1.0528    3.5528  0.969375E+02  0.871704E+00  0.419342E+01
    4      1.1972    3.5528  0.967803E+02  0.348083E+00  0.302475E+01
 ===== Nodal stresses by extrapolation =====
    1      1.0000    3.7500  0.924335E+02 -0.304997E+00  0.437089E+01
    2      1.2500    3.7500  0.921615E+02 -0.121193E+01  0.234658E+01
    3      1.0000    3.5000  0.982173E+02  0.143001E+01  0.468825E+01
    4      1.2500    3.5000  0.979450E+02  0.523076E+00  0.266409E+01
 ===== Nodal stresses by shape function =====
    1      1.0000    3.7500  0.924336E+02 -0.305069E+00  0.437085E+01
    2      1.2500    3.7500  0.921616E+02 -0.121198E+01  0.234662E+01
    3      1.0000    3.5000  0.982171E+02  0.142999E+01  0.468832E+01
    4      1.2500    3.5000  0.979450E+02  0.523071E+00  0.266408E+01

     Element No. =  190
 ===== Gaussian stresses by shape function =====
    1      1.3028    3.5528  0.983816E+02  0.489319E+00  0.405928E+01
    2      1.3028    3.6972  0.954451E+02 -0.391602E+00  0.388622E+01
    3      1.4472    3.5528  0.982332E+02 -0.529480E-02  0.303152E+01
    4      1.4472    3.6972  0.952968E+02 -0.886230E+00  0.285843E+01
 ===== Nodal stresses by extrapolation =====
    1      1.2500    3.5000  0.995108E+02  0.992797E+00  0.449881E+01
    2      1.2500    3.7500  0.944246E+02 -0.532992E+00  0.419907E+01
    3      1.5000    3.5000  0.992537E+02  0.136111E+00  0.271870E+01
    4      1.5000    3.7500  0.941676E+02 -0.138972E+01  0.241887E+01
 ===== Nodal stresses by shape function =====
    1      1.2500    3.5000  0.995108E+02  0.992798E+00  0.449884E+01
    2      1.2500    3.7500  0.944246E+02 -0.533081E+00  0.419904E+01
    3      1.5000    3.5000  0.992538E+02  0.136108E+00  0.271869E+01
    4      1.5000    3.7500  0.941676E+02 -0.138976E+01  0.241888E+01

     Element No. =  191
 ===== Gaussian stresses by shape function =====
    1      1.5528    3.6972  0.971614E+02 -0.627106E+00  0.344691E+01
    2      1.6972    3.6972  0.970394E+02 -0.103381E+01  0.256502E+01
    3      1.5528    3.5528  0.996811E+02  0.128799E+00  0.358931E+01
    4      1.6972    3.5528  0.995591E+02 -0.277893E+00  0.270738E+01
 ===== Nodal stresses by extrapolation =====
    1      1.5000    3.7500  0.962837E+02 -0.754919E+00  0.371759E+01
    2      1.7500    3.7500  0.960724E+02 -0.145937E+01  0.219012E+01
    3      1.5000    3.5000  0.100648E+03  0.554338E+00  0.396424E+01
    4      1.7500    3.5000  0.100437E+03 -0.150065E+00  0.243667E+01
 ===== Nodal stresses by shape function =====
    1      1.5000    3.7500  0.962838E+02 -0.754929E+00  0.371765E+01
    2      1.7500    3.7500  0.960724E+02 -0.145941E+01  0.219011E+01
    3      1.5000    3.5000  0.100648E+03  0.554367E+00  0.396422E+01
    4      1.7500    3.5000  0.100437E+03 -0.150085E+00  0.243669E+01

     Element No. =  192
 ===== Gaussian stresses by shape function =====
    1      1.9472    3.5528  0.100625E+03 -0.438354E+00  0.213538E+01
    2      1.8028    3.5528  0.100708E+03 -0.161041E+00  0.287340E+01
    3      1.9472    3.6972  0.985163E+02 -0.107094E+01  0.203834E+01
    4      1.8028    3.6972  0.985995E+02 -0.793610E+00  0.277637E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    3.5000  0.101366E+03 -0.308314E+00  0.190076E+01
    2      1.7500    3.5000  0.101510E+03  0.171997E+00  0.317905E+01
    3      2.0000    3.7500  0.977141E+02 -0.140399E+01  0.173268E+01
    4      1.7500    3.7500  0.978582E+02 -0.923634E+00  0.301100E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    3.5000  0.101366E+03 -0.308334E+00  0.190080E+01
    2      1.7500    3.5000  0.101510E+03  0.171997E+00  0.317905E+01
    3      2.0000    3.7500  0.977141E+02 -0.140401E+01  0.173271E+01
    4      1.7500    3.7500  0.978582E+02 -0.923645E+00  0.301096E+01

     Element No. =  193
 ===== Gaussian stresses by shape function =====
    1      2.0528    3.6972  0.996653E+02 -0.861977E+00  0.198909E+01
    2      2.1972    3.6972  0.996263E+02 -0.992126E+00  0.138745E+01
    3      2.0528    3.5528  0.101384E+03 -0.346252E+00  0.203466E+01
    4      2.1972    3.5528  0.101345E+03 -0.476440E+00  0.143307E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    3.7500  0.990505E+02 -0.100311E+01  0.219263E+01
    2      2.2500    3.7500  0.989827E+02 -0.122851E+01  0.115053E+01
    3      2.0000    3.5000  0.102028E+03 -0.109827E+00  0.227153E+01
    4      2.2500    3.5000  0.101960E+03 -0.335343E+00  0.122958E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    3.7500  0.990506E+02 -0.100302E+01  0.219267E+01
    2      2.2500    3.7500  0.989829E+02 -0.122852E+01  0.115060E+01
    3      2.0000    3.5000  0.102028E+03 -0.109863E+00  0.227159E+01
    4      2.2500    3.5000  0.101960E+03 -0.335327E+00  0.122955E+01

     Element No. =  194
 ===== Gaussian stresses by shape function =====
    1      2.3028    3.5528  0.101694E+03 -0.412109E+00  0.120671E+01
    2      2.3028    3.6972  0.100331E+03 -0.821106E+00  0.121001E+01
    3      2.4472    3.5528  0.101697E+03 -0.402634E+00  0.729591E+00
    4      2.4472    3.6972  0.100333E+03 -0.811531E+00  0.732941E+00
 ===== Nodal stresses by extrapolation =====
    1      2.2500    3.5000  0.102192E+03 -0.265861E+00  0.138015E+01
    2      2.2500    3.7500  0.998306E+02 -0.974327E+00  0.138582E+01
    3      2.5000    3.5000  0.102197E+03 -0.249512E+00  0.553720E+00
    4      2.5000    3.7500  0.998355E+02 -0.957680E+00  0.559555E+00
 ===== Nodal stresses by shape function =====
    1      2.2500    3.5000  0.102192E+03 -0.265869E+00  0.138013E+01
    2      2.2500    3.7500  0.998306E+02 -0.974243E+00  0.138585E+01
    3      2.5000    3.5000  0.102197E+03 -0.249481E+00  0.553741E+00
    4      2.5000    3.7500  0.998355E+02 -0.957794E+00  0.559509E+00

     Element No. =  195
 ===== Gaussian stresses by shape function =====
    1      0.1972    3.9472  0.801183E+02 -0.639038E+00 -0.708786E+00
    2      0.1972    3.8028  0.854222E+02  0.952148E+00 -0.678024E+00
    3      0.0528    3.9472  0.801447E+02 -0.551147E+00  0.114757E+01
    4      0.0528    3.8028  0.854485E+02  0.104001E+01  0.117833E+01
 ===== Nodal stresses by extrapolation =====
    1      0.2500    4.0000  0.781674E+02 -0.125363E+01 -0.139952E+01
    2      0.2500    3.7500  0.873539E+02  0.150241E+01 -0.134624E+01
    3     -0.0000    4.0000  0.782129E+02 -0.110138E+01  0.181578E+01
    4     -0.0000    3.7500  0.873995E+02  0.165457E+01  0.186906E+01
 ===== Nodal stresses by shape function =====
    1      0.2500    4.0000  0.781673E+02 -0.125360E+01 -0.139952E+01
    2      0.2500    3.7500  0.873539E+02  0.150238E+01 -0.134625E+01
    3      0.0000    4.0000  0.782130E+02 -0.110138E+01  0.181580E+01
    4      0.0000    3.7500  0.873996E+02  0.165459E+01  0.186905E+01

     Element No. =  196
 ===== Gaussian stresses by shape function =====
    1      0.4472    3.9472  0.810316E+02 -0.710693E+00 -0.254963E+00
    2      0.4472    3.8028  0.861167E+02  0.814697E+00 -0.165863E+00
    3      0.3028    3.9472  0.811080E+02 -0.456223E+00  0.152482E+01
    4      0.3028    3.8028  0.861931E+02  0.106934E+01  0.161389E+01
 ===== Nodal stresses by extrapolation =====
    1      0.5000    4.0000  0.791424E+02 -0.136215E+01 -0.939025E+00
    2      0.5000    3.7500  0.879500E+02  0.127980E+01 -0.784682E+00
    3      0.2500    4.0000  0.792747E+02 -0.921495E+00  0.214366E+01
    4      0.2500    3.7500  0.880823E+02  0.172096E+01  0.229793E+01
