
            P L A N E   S T R E S S                           



xzy 18/12/29                                                                    


 npoin = 160     nelem = 135     nvfix =  20     ntype =   1
    1      1.7371    3.0704  0.990426E+02 -0.288922E+01  0.179049E+01
    2      1.7371    3.2629  0.932631E+02 -0.462311E+01  0.155115E+01
    3      1.9296    3.0704  0.988374E+02 -0.357314E+01 -0.232346E+00
    4      1.9296    3.2629  0.930579E+02 -0.530702E+01 -0.471695E+00
 ===== Nodal stresses by extrapolation =====
    1      1.6667    3.0000  0.101233E+03 -0.200424E+01  0.261849E+01
    2      1.6667    3.3333  0.912228E+02 -0.500743E+01  0.220396E+01
    3      2.0000    3.0000  0.100878E+03 -0.318883E+01 -0.885144E+00
    4      2.0000    3.3333  0.908673E+02 -0.619199E+01 -0.129972E+01
 ===== Nodal stresses by shape function =====
    1      1.6667    3.0000  0.101233E+03 -0.200436E+01  0.261852E+01
    2      1.6667    3.3333  0.912227E+02 -0.500748E+01  0.220395E+01
    3      2.0000    3.0000  0.100878E+03 -0.318878E+01 -0.885132E+00
    4      2.0000    3.3333  0.908674E+02 -0.619189E+01 -0.129968E+01

     Element No. =   49
 ===== Gaussian stresses by shape function =====
    1      1.7371    2.7371  0.107376E+03 -0.558795E+01  0.163728E+01
    2      1.7371    2.9296  0.101570E+03 -0.732999E+01  0.133354E+01
    3      1.9296    2.7371  0.107116E+03 -0.645575E+01 -0.395119E+00
    4      1.9296    2.9296  0.101309E+03 -0.819780E+01 -0.698853E+00
 ===== Nodal stresses by extrapolation =====
    1      1.6667    2.6667  0.109597E+03 -0.463269E+01  0.249236E+01
    2      1.6667    3.0000  0.995394E+02 -0.764997E+01  0.196628E+01
    3      2.0000    2.6667  0.109146E+03 -0.613575E+01 -0.102785E+01
    4      2.0000    3.0000  0.990885E+02 -0.915308E+01 -0.155393E+01
 ===== Nodal stresses by shape function =====
    1      1.6667    2.6667  0.109597E+03 -0.463266E+01  0.249237E+01
    2      1.6667    3.0000  0.995395E+02 -0.765002E+01  0.196628E+01
    3      2.0000    2.6667  0.109146E+03 -0.613577E+01 -0.102785E+01
    4      2.0000    3.0000  0.990885E+02 -0.915315E+01 -0.155394E+01

     Element No. =   50
 ===== Gaussian stresses by shape function =====
    1      1.7371    2.4038  0.115079E+03 -0.902628E+01  0.650171E+00
    2      1.7371    2.5962  0.109609E+03 -0.106671E+02  0.386307E+00
    3      1.9296    2.4038  0.114852E+03 -0.977999E+01 -0.126366E+01
    4      1.9296    2.5962  0.109383E+03 -0.114209E+02 -0.152756E+01
 ===== Nodal stresses by extrapolation =====
    1      1.6667    2.3333  0.117163E+03 -0.814980E+01  0.144726E+01
    2      1.6667    2.6667  0.107689E+03 -0.109919E+02  0.990253E+00
    3      2.0000    2.3333  0.116772E+03 -0.945527E+01 -0.186758E+01
    4      2.0000    2.6667  0.107298E+03 -0.122973E+02 -0.232468E+01
 ===== Nodal stresses by shape function =====
    1      1.6667    2.3333  0.117163E+03 -0.814975E+01  0.144727E+01
    2      1.6667    2.6667  0.107689E+03 -0.109920E+02  0.990234E+00
    3      2.0000    2.3333  0.116772E+03 -0.945523E+01 -0.186763E+01
    4      2.0000    2.6667  0.107298E+03 -0.122974E+02 -0.232466E+01

     Element No. =   51
 ===== Gaussian stresses by shape function =====
    1      1.7371    2.0704  0.121414E+03 -0.135966E+02 -0.203097E+01
    2      1.7371    2.2629  0.116680E+03 -0.150169E+02 -0.206816E+01
    3      1.9296    2.0704  0.121383E+03 -0.137028E+02 -0.368793E+01
    4      1.9296    2.2629  0.116648E+03 -0.151230E+02 -0.372510E+01
 ===== Nodal stresses by extrapolation =====
    1      1.6667    2.0000  0.123159E+03 -0.130378E+02 -0.141085E+01
    2      1.6667    2.3333  0.114959E+03 -0.154979E+02 -0.147530E+01
    3      2.0000    2.0000  0.123104E+03 -0.132218E+02 -0.428083E+01
    4      2.0000    2.3333  0.114904E+03 -0.156817E+02 -0.434518E+01
 ===== Nodal stresses by shape function =====
    1      1.6667    2.0000  0.123159E+03 -0.130379E+02 -0.141087E+01
    2      1.6667    2.3333  0.114959E+03 -0.154979E+02 -0.147527E+01
    3      2.0000    2.0000  0.123104E+03 -0.132218E+02 -0.428082E+01
    4      2.0000    2.3333  0.114904E+03 -0.156818E+02 -0.434520E+01

     Element No. =   52
 ===== Gaussian stresses by shape function =====
    1      1.7371    1.7371  0.124130E+03 -0.202272E+02 -0.820910E+01
    2      1.7371    1.9296  0.121614E+03 -0.209821E+02 -0.750124E+01
    3      1.9296    1.7371  0.124737E+03 -0.182047E+02 -0.908978E+01
    4      1.9296    1.9296  0.122220E+03 -0.189596E+02 -0.838195E+01
 ===== Nodal stresses by extrapolation =====
    1      1.6667    1.6667  0.124829E+03 -0.206911E+02 -0.814585E+01
    2      1.6667    2.0000  0.120471E+03 -0.219986E+02 -0.691978E+01
    3      2.0000    1.6667  0.125880E+03 -0.171882E+02 -0.967120E+01
    4      2.0000    2.0000  0.121522E+03 -0.184956E+02 -0.844523E+01
 ===== Nodal stresses by shape function =====
    1      1.6667    1.6667  0.124829E+03 -0.206912E+02 -0.814586E+01
    2      1.6667    2.0000  0.120471E+03 -0.219986E+02 -0.691981E+01
    3      2.0000    1.6667  0.125880E+03 -0.171882E+02 -0.967120E+01
    4      2.0000    2.0000  0.121521E+03 -0.184957E+02 -0.844519E+01

     Element No. =   53
 ===== Gaussian stresses by shape function =====
    1      1.7371    1.4038  0.117028E+03 -0.282899E+02 -0.201376E+02
    2      1.7371    1.5962  0.121470E+03 -0.269575E+02 -0.180107E+02
    3      1.9296    1.4038  0.118851E+03 -0.222150E+02 -0.185837E+02
    4      1.9296    1.5962  0.123292E+03 -0.208826E+02 -0.164568E+02
 ===== Nodal stresses by extrapolation =====
    1      1.6667    1.3333  0.114736E+03 -0.310011E+02 -0.214849E+02
    2      1.6667    1.6667  0.122428E+03 -0.286934E+02 -0.178010E+02
    3      2.0000    1.3333  0.117892E+03 -0.204791E+02 -0.187934E+02
    4      2.0000    1.6667  0.125585E+03 -0.181713E+02 -0.151095E+02
 ===== Nodal stresses by shape function =====
    1      1.6667    1.3333  0.114736E+03 -0.310011E+02 -0.214849E+02
    2      1.6667    1.6667  0.122428E+03 -0.286934E+02 -0.178010E+02
    3      2.0000    1.3333  0.117892E+03 -0.204791E+02 -0.187933E+02
    4      2.0000    1.6667  0.125585E+03 -0.181713E+02 -0.151095E+02

     Element No. =   54
 ===== Gaussian stresses by shape function =====
    1      1.7371    1.0704  0.946242E+02 -0.312406E+02 -0.345079E+02
    2      1.7371    1.2629  0.110745E+03 -0.264043E+02 -0.316022E+02
    3      1.9296    1.0704  0.971148E+02 -0.229385E+02 -0.288656E+02
    4      1.9296    1.2629  0.113236E+03 -0.181022E+02 -0.259599E+02
 ===== Nodal stresses by extrapolation =====
    1      1.6667    1.0000  0.878119E+02 -0.360496E+02 -0.376368E+02
    2      1.6667    1.3333  0.115734E+03 -0.276729E+02 -0.326038E+02
    3      2.0000    1.0000  0.921258E+02 -0.216699E+02 -0.278639E+02
    4      2.0000    1.3333  0.120048E+03 -0.132932E+02 -0.228311E+02
 ===== Nodal stresses by shape function =====
    1      1.6667    1.0000  0.878120E+02 -0.360496E+02 -0.376367E+02
    2      1.6667    1.3333  0.115734E+03 -0.276729E+02 -0.326038E+02
    3      2.0000    1.0000  0.921259E+02 -0.216698E+02 -0.278639E+02
    4      2.0000    1.3333  0.120048E+03 -0.132931E+02 -0.228310E+02

     Element No. =   55
 ===== Gaussian stresses by shape function =====
    1      2.0704    3.7371  0.830910E+02 -0.359802E-01 -0.468903E-01
    2      2.0704    3.9296  0.795929E+02 -0.108539E+01  0.845337E-02
    3      2.2629    3.7371  0.831385E+02  0.122215E+00 -0.127126E+01
    4      2.2629    3.9296  0.796403E+02 -0.927261E+00 -0.121591E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    3.6667  0.843541E+02  0.290217E+00  0.381003E+00
    2      2.0000    4.0000  0.782951E+02 -0.152737E+01  0.476859E+00
    3      2.3333    3.6667  0.844363E+02  0.564263E+00 -0.173967E+01
    4      2.3333    4.0000  0.783772E+02 -0.125353E+01 -0.164380E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    3.6667  0.843541E+02  0.290344E+00  0.381012E+00
    2      2.0000    4.0000  0.782951E+02 -0.152734E+01  0.476852E+00
    3      2.3333    3.6667  0.844362E+02  0.564209E+00 -0.173964E+01
    4      2.3333    4.0000  0.783772E+02 -0.125352E+01 -0.164378E+01

     Element No. =   56
 ===== Gaussian stresses by shape function =====
    1      2.0704    3.4038  0.905256E+02 -0.141476E+01 -0.649441E+00
    2      2.0704    3.5962  0.851494E+02 -0.302768E+01 -0.684387E+00
    3      2.2629    3.4038  0.904956E+02 -0.151457E+01 -0.253055E+01
    4      2.2629    3.5962  0.851195E+02 -0.312743E+01 -0.256549E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    3.3333  0.925043E+02 -0.787857E+00  0.518841E-01
    2      2.0000    3.6667  0.831925E+02 -0.358154E+01 -0.864732E-02
    3      2.3333    3.3333  0.924525E+02 -0.960763E+00 -0.320629E+01
    4      2.3333    3.6667  0.831407E+02 -0.375429E+01 -0.326681E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    3.3333  0.925043E+02 -0.787903E+00  0.518646E-01
    2      2.0000    3.6667  0.831926E+02 -0.358145E+01 -0.862122E-02
    3      2.3333    3.3333  0.924525E+02 -0.960724E+00 -0.320628E+01
    4      2.3333    3.6667  0.831407E+02 -0.375427E+01 -0.326678E+01

     Element No. =   57
 ===== Gaussian stresses by shape function =====
    1      2.0704    3.0704  0.987379E+02 -0.390262E+01 -0.104354E+01
    2      2.0704    3.2629  0.929716E+02 -0.563242E+01 -0.111897E+01
    3      2.2629    3.0704  0.986732E+02 -0.411808E+01 -0.306172E+01
    4      2.2629    3.2629  0.929070E+02 -0.584796E+01 -0.313714E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    3.0000  0.100872E+03 -0.319062E+01 -0.277234E+00
    2      2.0000    3.3333  0.908846E+02 -0.618666E+01 -0.407869E+00
    3      2.3333    3.0000  0.100760E+03 -0.356375E+01 -0.377282E+01
    4      2.3333    3.3333  0.907727E+02 -0.656005E+01 -0.390344E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    3.0000  0.100872E+03 -0.319049E+01 -0.277222E+00
    2      2.0000    3.3333  0.908847E+02 -0.618671E+01 -0.407898E+00
    3      2.3333    3.0000  0.100760E+03 -0.356381E+01 -0.377281E+01
    4      2.3333    3.3333  0.907727E+02 -0.656006E+01 -0.390347E+01

     Element No. =   58
 ===== Gaussian stresses by shape function =====
    1      2.0704    2.7371  0.106313E+03 -0.694690E+01 -0.167854E+01
    2      2.0704    2.9296  0.101030E+03 -0.853207E+01 -0.163779E+01
    3      2.2629    2.7371  0.106348E+03 -0.683057E+01 -0.352783E+01
    4      2.2629    2.9296  0.101064E+03 -0.841571E+01 -0.348713E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    2.6667  0.108235E+03 -0.640926E+01 -0.101657E+01
    2      2.0000    3.0000  0.990828E+02 -0.915488E+01 -0.945970E+00
    3      2.3333    2.6667  0.108295E+03 -0.620779E+01 -0.421961E+01
    4      2.3333    3.0000  0.991432E+02 -0.895332E+01 -0.414914E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    2.6667  0.108235E+03 -0.640930E+01 -0.101654E+01
    2      2.0000    3.0000  0.990828E+02 -0.915482E+01 -0.946030E+00
    3      2.3333    2.6667  0.108295E+03 -0.620779E+01 -0.421970E+01
    4      2.3333    3.0000  0.991433E+02 -0.895331E+01 -0.414915E+01

     Element No. =   59
 ===== Gaussian stresses by shape function =====
    1      2.0704    2.4038  0.112426E+03 -0.104348E+02 -0.333508E+01
    2      2.0704    2.5962  0.108083E+03 -0.117377E+02 -0.299429E+01
    3      2.2629    2.4038  0.112718E+03 -0.946145E+01 -0.485465E+01
    4      2.2629    2.5962  0.108375E+03 -0.107643E+02 -0.451388E+01
 ===== Nodal stresses by extrapolation =====
    1      2.0000    2.3333  0.113908E+03 -0.103142E+02 -0.290361E+01
    2      2.0000    2.6667  0.106386E+03 -0.125709E+02 -0.231334E+01
    3      2.3333    2.3333  0.114414E+03 -0.862828E+01 -0.553559E+01
    4      2.3333    2.6667  0.106892E+03 -0.108849E+02 -0.494536E+01
 ===== Nodal stresses by shape function =====
    1      2.0000    2.3333  0.113908E+03 -0.103142E+02 -0.290361E+01
    2      2.0000    2.6667  0.106386E+03 -0.125709E+02 -0.231333E+01
    3      2.3333    2.3333  0.114414E+03 -0.862820E+01 -0.553561E+01
    4      2.3333    2.6667  0.106892E+03 -0.108849E+02 -0.494535E+01

     Element No. =   60
 ===== Gaussian stresses by shape function =====
    1      2.4038    3.7371  0.812321E+02 -0.226074E+00 -0.120380E+01
    2      2.4038    3.9296  0.769609E+02 -0.150748E+01 -0.102419E+01
    3      2.5962    3.7371  0.813862E+02  0.287346E+00 -0.269917E+01
    4      2.5962    3.9296  0.771149E+02 -0.993996E+00 -0.251953E+01
 ===== Nodal stresses by extrapolation =====
    1      2.3333    3.6667  0.827391E+02  0.550351E-01 -0.722196E+00
    2      2.3333    4.0000  0.753412E+02 -0.216446E+01 -0.411110E+00
    3      2.6667    3.6667  0.830059E+02  0.944266E+00 -0.331227E+01
    4      2.6667    4.0000  0.756079E+02 -0.127504E+01 -0.300111E+01
 ===== Nodal stresses by shape function =====
    1      2.3333    3.6667  0.827392E+02  0.550842E-01 -0.722183E+00
    2      2.3333    4.0000  0.753412E+02 -0.216431E+01 -0.411057E+00
    3      2.6667    3.6667  0.830059E+02  0.944275E+00 -0.331229E+01
    4      2.6667    4.0000  0.756079E+02 -0.127515E+01 -0.300116E+01

     Element No. =   61
 ===== Gaussian stresses by shape function =====
    1      2.4038    3.4038  0.898836E+02 -0.173462E+01 -0.303647E+01
    2      2.4038    3.5962  0.837044E+02 -0.358829E+01 -0.303976E+01
    3      2.5962    3.4038  0.898808E+02 -0.174392E+01 -0.519915E+01
    4      2.5962    3.5962  0.837016E+02 -0.359772E+01 -0.520245E+01
 ===== Nodal stresses by extrapolation =====
    1      2.3333    3.3333  0.921463E+02 -0.105274E+01 -0.224368E+01
    2      2.3333    3.6667  0.814437E+02 -0.426331E+01 -0.224935E+01
    3      2.6667    3.3333  0.921414E+02 -0.106877E+01 -0.598953E+01
    4      2.6667    3.6667  0.814389E+02 -0.427972E+01 -0.599527E+01
 ===== Nodal stresses by shape function =====
    1      2.3333    3.3333  0.921464E+02 -0.105258E+01 -0.224367E+01
    2      2.3333    3.6667  0.814437E+02 -0.426340E+01 -0.224934E+01
    3      2.6667    3.3333  0.921415E+02 -0.106882E+01 -0.598959E+01
    4      2.6667    3.6667  0.814388E+02 -0.427965E+01 -0.599529E+01

     Element No. =   62
 ===== Gaussian stresses by shape function =====
    1      2.4038    3.0704  0.983652E+02 -0.427283E+01 -0.369518E+01
    2      2.4038    3.2629  0.925853E+02 -0.600677E+01 -0.368524E+01
    3      2.5962    3.0704  0.983738E+02 -0.424426E+01 -0.571873E+01
    4      2.5962    3.2629  0.925939E+02 -0.597821E+01 -0.570873E+01
 ===== Nodal stresses by extrapolation =====
    1      2.3333    3.0000  0.100478E+03 -0.364861E+01 -0.295814E+01
    2      2.3333    3.3333  0.904666E+02 -0.665190E+01 -0.294096E+01
    3      2.6667    3.0000  0.100493E+03 -0.359914E+01 -0.646307E+01
    4      2.6667    3.3333  0.904814E+02 -0.660242E+01 -0.644571E+01
 ===== Nodal stresses by shape function =====
    1      2.3333    3.0000  0.100478E+03 -0.364856E+01 -0.295811E+01
    2      2.3333    3.3333  0.904665E+02 -0.665192E+01 -0.294084E+01
    3      2.6667    3.0000  0.100493E+03 -0.359912E+01 -0.646313E+01
    4      2.6667    3.3333  0.904813E+02 -0.660249E+01 -0.644585E+01

     Element No. =   63
 ===== Gaussian stresses by shape function =====
    1      2.4038    2.7371  0.105039E+03 -0.688092E+01 -0.434032E+01
    2      2.4038    2.9296  0.100590E+03 -0.821582E+01 -0.402139E+01
    3      2.5962    2.7371  0.105313E+03 -0.596937E+01 -0.589816E+01
    4      2.5962    2.9296  0.100863E+03 -0.730427E+01 -0.557921E+01
 ===== Nodal stresses by extrapolation =====
    1      2.3333    2.6667  0.106568E+03 -0.672596E+01 -0.388685E+01
    2      2.3333    3.0000  0.988609E+02 -0.903808E+01 -0.333446E+01
    3      2.6667    2.6667  0.107042E+03 -0.514711E+01 -0.658512E+01
    4      2.6667    3.0000  0.993345E+02 -0.745922E+01 -0.603266E+01
 ===== Nodal stresses by shape function =====
    1      2.3333    2.6667  0.106568E+03 -0.672589E+01 -0.388687E+01
    2      2.3333    3.0000  0.988608E+02 -0.903802E+01 -0.333448E+01
    3      2.6667    2.6667  0.107042E+03 -0.514713E+01 -0.658511E+01
    4      2.6667    3.0000  0.993345E+02 -0.745927E+01 -0.603271E+01

     Element No. =   64
 ===== Gaussian stresses by shape function =====
    1      2.4038    2.4038  0.109456E+03 -0.934160E+01 -0.610214E+01
    2      2.4038    2.5962  0.106502E+03 -0.102280E+02 -0.528876E+01
    3      2.5962    2.4038  0.110154E+03 -0.701774E+01 -0.713626E+01
    4      2.5962    2.5962  0.107199E+03 -0.790418E+01 -0.632295E+01
 ===== Nodal stresses by extrapolation =====
    1      2.3333    2.3333  0.110283E+03 -0.986774E+01 -0.602135E+01
    2      2.3333    2.6667  0.105165E+03 -0.114030E+02 -0.461250E+01
    3      2.6667    2.3333  0.111490E+03 -0.584269E+01 -0.781246E+01
    4      2.6667    2.6667  0.106372E+03 -0.737806E+01 -0.640381E+01
 ===== Nodal stresses by shape function =====
    1      2.3333    2.3333  0.110283E+03 -0.986768E+01 -0.602127E+01
    2      2.3333    2.6667  0.105165E+03 -0.114030E+02 -0.461253E+01
    3      2.6667    2.3333  0.111490E+03 -0.584273E+01 -0.781253E+01
    4      2.6667    2.6667  0.106372E+03 -0.737808E+01 -0.640380E+01

     Element No. =   65
 ===== Gaussian stresses by shape function =====
    1      2.7371    3.7371  0.779332E+02 -0.313690E+00 -0.247101E+01
    2      2.7371    3.9296  0.713039E+02 -0.230252E+01 -0.219376E+01
    3      2.9296    3.7371  0.781708E+02  0.478462E+00 -0.479124E+01
    4      2.9296    3.9296  0.715416E+02 -0.151031E+01 -0.451398E+01
 ===== Nodal stresses by extrapolation =====
    1      2.6667    3.6667  0.802727E+02  0.124333E+00 -0.172322E+01
    2      2.6667    4.0000  0.687905E+02 -0.332046E+01 -0.124303E+01
    3      3.0000    3.6667  0.806843E+02  0.149634E+01 -0.574200E+01
    4      3.0000    4.0000  0.692021E+02 -0.194827E+01 -0.526176E+01
 ===== Nodal stresses by shape function =====
    1      2.6667    3.6667  0.802727E+02  0.124298E+00 -0.172322E+01
    2      2.6667    4.0000  0.687905E+02 -0.332034E+01 -0.124300E+01
    3      3.0000    3.6667  0.806843E+02  0.149637E+01 -0.574199E+01
    4      3.0000    4.0000  0.692020E+02 -0.194830E+01 -0.526176E+01

     Element No. =   66
 ===== Gaussian stresses by shape function =====
    1      2.7371    3.4038  0.895707E+02 -0.195599E+01 -0.526202E+01
    2      2.7371    3.5962  0.815888E+02 -0.435049E+01 -0.538385E+01
    3      2.9296    3.4038  0.894663E+02 -0.230406E+01 -0.805484E+01
    4      2.9296    3.5962  0.814844E+02 -0.469856E+01 -0.817667E+01
 ===== Nodal stresses by extrapolation =====
    1      2.6667    3.3333  0.925304E+02 -0.952143E+00 -0.419519E+01
    2      2.6667    3.6667  0.787055E+02 -0.509954E+01 -0.440620E+01
    3      3.0000    3.3333  0.923496E+02 -0.155502E+01 -0.903248E+01
    4      3.0000    3.6667  0.785246E+02 -0.570241E+01 -0.924350E+01
 ===== Nodal stresses by shape function =====
    1      2.6667    3.3333  0.925304E+02 -0.952148E+00 -0.419519E+01
    2      2.6667    3.6667  0.787055E+02 -0.509964E+01 -0.440622E+01
    3      3.0000    3.3333  0.923496E+02 -0.155493E+01 -0.903244E+01
    4      3.0000    3.6667  0.785247E+02 -0.570242E+01 -0.924347E+01

     Element No. =   67
 ===== Gaussian stresses by shape function =====
    1      2.7371    3.0704  0.985702E+02 -0.416838E+01 -0.538401E+01
    2      2.7371    3.2629  0.929353E+02 -0.585884E+01 -0.537615E+01
    3      2.9296    3.0704  0.985769E+02 -0.414587E+01 -0.735621E+01
    4      2.9296    3.2629  0.929421E+02 -0.583636E+01 -0.734835E+01
 ===== Nodal stresses by extrapolation =====
    1      2.6667    3.0000  0.100630E+03 -0.355787E+01 -0.466502E+01
    2      2.6667    3.3333  0.908702E+02 -0.648582E+01 -0.465140E+01
    3      3.0000    3.0000  0.100642E+03 -0.351887E+01 -0.808096E+01
    4      3.0000    3.3333  0.908821E+02 -0.644690E+01 -0.806735E+01
 ===== Nodal stresses by shape function =====
    1      2.6667    3.0000  0.100630E+03 -0.355783E+01 -0.466504E+01
    2      2.6667    3.3333  0.908703E+02 -0.648578E+01 -0.465142E+01
    3      3.0000    3.0000  0.100642E+03 -0.351891E+01 -0.808099E+01
    4      3.0000    3.3333  0.908820E+02 -0.644685E+01 -0.806738E+01

     Element No. =   68
 ===== Gaussian stresses by shape function =====
    1      2.7371    2.7371  0.103934E+03 -0.551109E+01 -0.545145E+01
    2      2.7371    2.9296  0.100805E+03 -0.644971E+01 -0.485409E+01
    3      2.9296    2.7371  0.104446E+03 -0.380436E+01 -0.654653E+01
    4      2.9296    2.9296  0.101317E+03 -0.474299E+01 -0.594919E+01
 ===== Nodal stresses by extrapolation =====
    1      2.6667    2.6667  0.104891E+03 -0.579224E+01 -0.526927E+01
    2      2.6667    3.0000  0.994722E+02 -0.741796E+01 -0.423460E+01
    3      3.0000    2.6667  0.105778E+03 -0.283609E+01 -0.716600E+01
    4      3.0000    3.0000  0.100359E+03 -0.446185E+01 -0.613138E+01
 ===== Nodal stresses by shape function =====
    1      2.6667    2.6667  0.104891E+03 -0.579224E+01 -0.526926E+01
    2      2.6667    3.0000  0.994722E+02 -0.741800E+01 -0.423460E+01
    3      3.0000    2.6667  0.105778E+03 -0.283614E+01 -0.716599E+01
    4      3.0000    3.0000  0.100359E+03 -0.446188E+01 -0.613135E+01

     Element No. =   69
 ===== Gaussian stresses by shape function =====
    1      2.7371    2.4038  0.106654E+03 -0.611729E+01 -0.696856E+01
    2      2.7371    2.5962  0.105158E+03 -0.656622E+01 -0.573220E+01
    3      2.9296    2.4038  0.107714E+03 -0.258580E+01 -0.749220E+01
    4      2.9296    2.5962  0.106217E+03 -0.303478E+01 -0.625583E+01
 ===== Nodal stresses by extrapolation =====
    1      2.6667    2.3333  0.106814E+03 -0.724560E+01 -0.722942E+01
    2      2.6667    2.6667  0.104222E+03 -0.802313E+01 -0.508800E+01
    3      3.0000    2.3333  0.108649E+03 -0.112885E+01 -0.813641E+01
    4      3.0000    2.6667  0.106057E+03 -0.190652E+01 -0.599495E+01
 ===== Nodal stresses by shape function =====
    1      2.6667    2.3333  0.106814E+03 -0.724553E+01 -0.722946E+01
    2      2.6667    2.6667  0.104222E+03 -0.802316E+01 -0.508796E+01
    3      3.0000    2.3333  0.108649E+03 -0.112885E+01 -0.813644E+01
    4      3.0000    2.6667  0.106057E+03 -0.190649E+01 -0.599493E+01

     Element No. =   70
 ===== Gaussian stresses by shape function =====
    1      3.0704    3.7371  0.738316E+02 -0.254379E+00 -0.408639E+01
    2      3.0704    3.9296  0.609121E+02 -0.413023E+01 -0.376586E+01
    3      3.2629    3.7371  0.741064E+02  0.661461E+00 -0.860825E+01
    4      3.2629    3.9296  0.611868E+02 -0.321440E+01 -0.828768E+01
 ===== Nodal stresses by extrapolation =====
    1      3.0000    3.6667  0.784600E+02  0.829060E+00 -0.254859E+01
    2      3.0000    4.0000  0.560827E+02 -0.588411E+01 -0.199344E+01
    3      3.3333    3.6667  0.789359E+02  0.241535E+01 -0.103807E+02
    4      3.3333    4.0000  0.565585E+02 -0.429785E+01 -0.982544E+01
 ===== Nodal stresses by shape function =====
    1      3.0000    3.6667  0.784600E+02  0.829071E+00 -0.254860E+01
    2      3.0000    4.0000  0.560827E+02 -0.588412E+01 -0.199338E+01
    3      3.3333    3.6667  0.789359E+02  0.241536E+01 -0.103807E+02
    4      3.3333    4.0000  0.565586E+02 -0.429782E+01 -0.982547E+01

     Element No. =   71
 ===== Gaussian stresses by shape function =====
    1      3.0704    3.4038  0.912114E+02 -0.236450E+01 -0.679045E+01
    2      3.0704    3.5962  0.801828E+02 -0.567310E+01 -0.728244E+01
    3      3.2629    3.4038  0.907898E+02 -0.376988E+01 -0.106493E+02
    4      3.2629    3.5962  0.797612E+02 -0.707845E+01 -0.111414E+02
 ===== Nodal stresses by extrapolation =====
    1      3.0000    3.3333  0.954024E+02 -0.639066E+00 -0.519794E+01
    2      3.0000    3.6667  0.763003E+02 -0.636973E+01 -0.605005E+01
    3      3.3333    3.3333  0.946722E+02 -0.307326E+01 -0.118816E+02
    4      3.3333    3.6667  0.755702E+02 -0.880387E+01 -0.127339E+02
 ===== Nodal stresses by shape function =====
    1      3.0000    3.3333  0.954025E+02 -0.639038E+00 -0.519788E+01
    2      3.0000    3.6667  0.763004E+02 -0.636972E+01 -0.605008E+01
    3      3.3333    3.3333  0.946723E+02 -0.307320E+01 -0.118817E+02
    4      3.3333    3.6667  0.755701E+02 -0.880385E+01 -0.127339E+02

     Element No. =   72
 ===== Gaussian stresses by shape function =====
    1      3.0704    3.0704  0.997133E+02 -0.361916E+01 -0.502516E+01
    2      3.0704    3.2629  0.955263E+02 -0.487524E+01 -0.483779E+01
    3      3.2629    3.0704  0.998739E+02 -0.308379E+01 -0.649064E+01
    4      3.2629    3.2629  0.956869E+02 -0.433987E+01 -0.630320E+01
 ===== Nodal stresses by extrapolation =====
    1      3.0000    3.0000  0.101187E+03 -0.335535E+01 -0.455732E+01
    2      3.0000    3.3333  0.939350E+02 -0.553096E+01 -0.423284E+01
    3      3.3333    3.0000  0.101465E+03 -0.242807E+01 -0.709566E+01
    4      3.3333    3.3333  0.942131E+02 -0.460368E+01 -0.677096E+01
 ===== Nodal stresses by shape function =====
    1      3.0000    3.0000  0.101187E+03 -0.335536E+01 -0.455740E+01
    2      3.0000    3.3333  0.939350E+02 -0.553099E+01 -0.423282E+01
    3      3.3333    3.0000  0.101465E+03 -0.242804E+01 -0.709561E+01
    4      3.3333    3.3333  0.942131E+02 -0.460367E+01 -0.677106E+01

     Element No. =   73
 ===== Gaussian stresses by shape function =====
    1      3.0704    2.7371  0.102788E+03 -0.255510E+01 -0.443898E+01
    2      3.0704    2.9296  0.101693E+03 -0.288350E+01 -0.320105E+01
    3      3.2629    2.7371  0.103849E+03  0.981770E+00 -0.482214E+01
    4      3.2629    2.9296  0.102754E+03  0.653339E+00 -0.358426E+01
 ===== Nodal stresses by extrapolation =====
    1      3.0000    2.6667  0.102800E+03 -0.372948E+01 -0.475186E+01
    2      3.0000    3.0000  0.100904E+03 -0.429827E+01 -0.260766E+01
    3      3.3333    2.6667  0.104638E+03  0.239657E+01 -0.541548E+01
    4      3.3333    3.0000  0.102742E+03  0.182769E+01 -0.327144E+01
 ===== Nodal stresses by shape function =====
    1      3.0000    2.6667  0.102800E+03 -0.372948E+01 -0.475183E+01
    2      3.0000    3.0000  0.100904E+03 -0.429831E+01 -0.260774E+01
    3      3.3333    2.6667  0.104638E+03  0.239658E+01 -0.541547E+01
    4      3.3333    3.0000  0.102742E+03  0.182776E+01 -0.327138E+01

     Element No. =   74
 ===== Gaussian stresses by shape function =====
    1      3.0704    2.4038  0.103986E+03 -0.915054E+00 -0.593161E+01
    2      3.0704    2.5962  0.103711E+03 -0.997437E+00 -0.423643E+01
